frequency_hz,frequency_mhz,depth_m,depth_mm,path_loss_db,snr_db,tissue_model
2585714285.714286,2585.714285714286,0.049999999999999996,49.99999999999999,29.241298881275632,71.56940042598077,skin+fat+muscle+bone
2644897959.1836734,2644.8979591836733,0.049999999999999996,49.99999999999999,29.797984025296888,70.82506704281563,skin+fat+muscle+bone
2704081632.6530614,2704.081632653061,0.049999999999999996,49.99999999999999,30.35160958623341,70.08310750002069,skin+fat+muscle+bone
2763265306.122449,2763.265306122449,0.049999999999999996,49.99999999999999,30.902375885848596,69.34331795421234,skin+fat+muscle+bone
2822448979.591837,2822.448979591837,0.049999999999999996,49.99999999999999,31.450471352709222,68.60550637159623,skin+fat+muscle+bone
2881632653.0612245,2881.6326530612246,0.049999999999999996,49.99999999999999,31.996073524408548,67.86949153055912,skin+fat+muscle+bone
2940816326.530612,2940.816326530612,0.049999999999999996,49.99999999999999,32.53934994815326,67.13510212537781,skin+fat+muscle+bone
3000000000.0,3000.0,0.049999999999999996,49.99999999999999,33.08045899187475,66.40217595894714,skin+fat+muscle+bone
100000000.0,100.0,0.055,55.0,-7.7394752914082225,113.93108389261288,skin+fat+muscle+bone
159183673.46938777,159.18367346938777,0.055,55.0,-3.2408201933829544,109.01144450416506,skin+fat+muscle+bone
218367346.9387755,218.3673469387755,0.055,55.0,-0.19255055789123965,105.68615093234993,skin+fat+muscle+bone
277551020.40816325,277.55102040816325,0.055,55.0,2.1271142202187017,103.15212319955528,skin+fat+muscle+bone
336734693.877551,336.734693877551,0.055,55.0,4.012192776413579,101.08179593507498,skin+fat+muscle+bone
395918367.3469388,395.9183673469388,0.055,55.0,5.610338186390313,99.31182230416944,skin+fat+muscle+bone
455102040.8163265,455.1020408163265,0.055,55.0,7.01184318114093,97.77155625736685,skin+fat+muscle+bone
514285714.28571427,514.2857142857142,0.055,55.0,8.269830190987454,96.42871144098137,skin+fat+muscle+bone
573469387.755102,573.469387755102,0.055,55.0,9.407650920196662,95.21306809744895,skin+fat+muscle+bone
632653061.2244898,632.6530612244898,0.055,55.0,10.449672251528,94.09817497916256,skin+fat+muscle+bone
691836734.6938776,691.8367346938776,0.055,55.0,11.413569795292194,93.06501805528467,skin+fat+muscle+bone
751020408.1632653,751.0204081632653,0.055,55.0,12.312571962438126,92.09947960837455,skin+fat+muscle+bone
810204081.632653,810.204081632653,0.055,55.0,13.156837225135494,91.19079280151756,skin+fat+muscle+bone
869387755.1020408,869.3877551020407,0.055,55.0,13.954336958758853,90.33055963672989,skin+fat+muscle+bone
928571428.5714285,928.5714285714286,0.055,55.0,14.72309752826262,89.47786960688185,skin+fat+muscle+bone
987755102.0408163,987.7551020408163,0.055,55.0,15.49571819228852,88.54597827087008,skin+fat+muscle+bone
1046938775.5102041,1046.938775510204,0.055,55.0,16.237181541304228,87.64530110316578,skin+fat+muscle+bone
1106122448.9795918,1106.1224489795918,0.055,55.0,16.95098271773554,86.77228767076869,skin+fat+muscle+bone
1165306122.4489796,1165.3061224489795,0.055,55.0,17.640066647624828,85.92394968674665,skin+fat+muscle+bone
1224489795.9183674,1224.4897959183675,0.055,55.0,18.306937897460678,85.09774808979662,skin+fat+muscle+bone
1283673469.3877552,1283.6734693877552,0.055,55.0,18.953744403721394,84.29150714095694,skin+fat+muscle+bone
1342857142.857143,1342.857142857143,0.055,55.0,19.582342195953125,83.50334813105258,skin+fat+muscle+bone
1402040816.3265307,1402.0408163265306,0.055,55.0,20.194346067782927,82.73163755845492,skin+fat+muscle+bone
1461224489.7959185,1461.2244897959185,0.055,55.0,20.791169705878836,81.97494614345936,skin+fat+muscle+bone
1520408163.265306,1520.408163265306,0.055,55.0,21.37405780458499,81.23201606775551,skin+fat+muscle+bone
1579591836.7346938,1579.5918367346937,0.055,55.0,21.94411201382971,80.50173453363568,skin+fat+muscle+bone
1638775510.2040815,1638.7755102040815,0.055,55.0,22.502312089222684,79.78311223358574,skin+fat+muscle+bone
1697959183.6734693,1697.9591836734694,0.055,55.0,23.049533271283476,79.07526567458783,skin+fat+muscle+bone
1757142857.142857,1757.142857142857,0.055,55.0,23.586560673061115,78.37740255719149,skin+fat+muscle+bone
1816326530.6122448,1816.3265306122448,0.055,55.0,24.114101273734363,77.68880959668645,skin+fat+muscle+bone
1875510204.0816326,1875.5102040816325,0.055,55.0,24.632793980965985,77.0088423124857,skin+fat+muscle+bone
1934693877.5510204,1934.6938775510205,0.055,55.0,25.143218123650115,76.33691641579304,skin+fat+muscle+bone
1993877551.0204082,1993.8775510204082,0.055,55.0,25.645900660057205,75.67250050431267,skin+fat+muscle+bone
2053061224.489796,2053.061224489796,0.055,55.0,26.141322327764843,75.01510983287127,skin+fat+muscle+bone
2112244897.9591837,2112.2448979591836,0.055,55.0,26.62992291653341,74.36430097516029,skin+fat+muscle+bone
2171428571.4285717,2171.4285714285716,0.055,55.0,27.112105810099163,73.71966722781599,skin+fat+muscle+bone
2230612244.897959,2230.612244897959,0.055,55.0,27.588241915272043,73.08083463626271,skin+fat+muscle+bone
2289795918.367347,2289.795918367347,0.055,55.0,28.058673074942277,72.44745854399768,skin+fat+muscle+bone
2348979591.836735,2348.979591836735,0.055,55.0,28.52371504428114,71.81922058467629,skin+fat+muscle+bone
2408163265.3061223,2408.1632653061224,0.055,55.0,29.00270101894841,71.16998240213752,skin+fat+muscle+bone
2467346938.7755103,2467.3469387755104,0.055,55.0,29.596405650602726,70.3629760756167,skin+fat+muscle+bone
2526530612.244898,2526.530612244898,0.055,55.0,30.186490283781247,69.55884468366399,skin+fat+muscle+bone
2585714285.714286,2585.714285714286,0.055,55.0,30.773199503726957,68.7573402360601,skin+fat+muscle+bone
2644897959.1836734,2644.8979591836733,0.055,55.0,31.35676224626749,67.9582302878807,skin+fat+muscle+bone
2704081632.6530614,2704.081632653061,0.055,55.0,31.937393200378654,67.16129654428276,skin+fat+muscle+bone
2763265306.122449,2763.265306122449,0.055,55.0,32.51529405918616,66.36633361604619,skin+fat+muscle+bone
2822448979.591837,2822.448979591837,0.055,55.0,33.090654638687255,65.57314790668883,skin+fat+muscle+bone
2881632653.0612245,2881.6326530612246,0.055,55.0,33.663653880673294,64.78155661476094,skin+fat+muscle+bone
2940816326.530612,2940.816326530612,0.055,55.0,34.234460753989886,63.99138683725793,skin+fat+muscle+bone
3000000000.0,3000.0,0.055,55.0,34.80323506629931,63.202474762052574,skin+fat+muscle+bone
100000000.0,100.0,0.06,60.0,-6.93144617418604,112.70894788403515,skin+fat+muscle+bone
159183673.46938777,159.18367346938777,0.06,60.0,-2.4144105787779058,107.70915677420476,skin+fat+muscle+bone
218367346.9387755,218.3673469387755,0.06,60.0,0.6474021461931474,104.33118046857867,skin+fat+muscle+bone
277551020.40816325,277.55102040816325,0.06,60.0,2.9789921378382296,101.75615954313905,skin+fat+muscle+bone
336734693.877551,336.734693877551,0.06,60.0,4.875383197831871,99.65024804705817,skin+fat+muscle+bone
395918367.3469388,395.9183673469388,0.06,60.0,6.484621697181296,97.84721824191817,skin+fat+muscle+bone
455102040.8163265,455.1020408163265,0.06,60.0,7.898916243071195,96.27693370562066,skin+fat+muscle+bone
514285714.28571427,514.2857142857142,0.06,60.0,9.172611225226134,94.90854968362449,skin+fat+muscle+bone
573469387.755102,573.469387755102,0.06,60.0,10.326164686860889,93.66840381635917,skin+fat+muscle+bone
632653061.2244898,632.6530612244898,0.06,60.0,11.383962762873722,92.52971200355438,skin+fat+muscle+bone
691836734.6938776,691.8367346938776,0.06,60.0,12.363693617595573,91.47324627635815,skin+fat+muscle+bone
751020408.1632653,751.0204081632653,0.06,60.0,13.278594320637456,90.48474637149336,skin+fat+muscle+bone
810204081.632653,810.204081632653,0.06,60.0,14.138829624379955,89.55334746963045,skin+fat+muscle+bone
869387755.1020408,869.3877551020407,0.06,60.0,14.952375672926776,88.67058236684318,skin+fat+muscle+bone
928571428.5714285,928.5714285714286,0.06,60.0,15.737018887118445,87.79237832983513,skin+fat+muscle+bone
987755102.0408163,987.7551020408163,0.06,60.0,16.524745544815357,86.8245586268901,skin+fat+muscle+bone
1046938775.5102041,1046.938775510204,0.06,60.0,17.281333968930102,85.88795081388069,skin+fat+muscle+bone
1106122448.9795918,1106.1224489795918,0.06,60.0,18.010280839256758,84.97899419931399,skin+fat+muscle+bone
1165306122.4489796,1165.3061224489795,0.06,60.0,18.714532308233395,84.09469243803079,skin+fat+muscle+bone
1224489795.9183674,1224.4897959183675,0.06,60.0,19.396593937809943,83.23250004524495,skin+fat+muscle+bone
1283673469.3877552,1283.6734693877552,0.06,60.0,20.058614485701668,82.39023609207733,skin+fat+muscle+bone
1342857142.857143,1342.857142857143,0.06,60.0,20.702450669379694,81.56601762339746,skin+fat+muscle+bone
1402040816.3265307,1402.0408163265306,0.06,60.0,21.329717867084128,80.75820762319199,skin+fat+muscle+bone
1461224489.7959185,1461.2244897959185,0.06,60.0,21.941830269109516,79.96537387092104,skin+fat+muscle+bone
1520408163.265306,1520.408163265306,0.06,60.0,22.54003300927885,79.18625606186308,skin+fat+muscle+bone
1579591836.7346938,1579.5918367346937,0.06,60.0,23.125428125709618,78.41973927543164,skin+fat+muscle+bone
1638775510.2040815,1638.7755102040815,0.06,60.0,23.698995720840657,77.66483237464223,skin+fat+muscle+bone
1697959183.6734693,1697.9591836734694,0.06,60.0,24.26161134840919,76.92065027575731,skin+fat+muscle+bone
1757142857.142857,1757.142857142857,0.06,60.0,24.81406040717533,76.18639928434845,skin+fat+muscle+bone
1816326530.6122448,1816.3265306122448,0.06,60.0,25.35705013937554,75.46136488232706,skin+fat+muscle+bone
1875510204.0816326,1875.5102040816325,0.06,60.0,25.89121969696712,74.74490149000114,skin+fat+muscle+bone
1934693877.5510204,1934.6938775510205,0.06,60.0,26.41714863751815,74.03642383170363,skin+fat+muscle+bone
1993877551.0204082,1993.8775510204082,0.06,60.0,26.935364134909648,73.33539961259902,skin+fat+muscle+bone
2053061224.489796,2053.061224489796,0.06,60.0,27.446347131361343,72.64134327466503,skin+fat+muscle+bone
2112244897.9591837,2112.2448979591836,0.06,60.0,27.95053761203466,71.95381064638583,skin+fat+muscle+bone
2171428571.4285717,2171.4285714285716,0.06,60.0,28.44833914825869,71.27239433685769,skin+fat+muscle+bone
2230612244.897959,2230.612244897959,0.06,60.0,28.940122827823327,70.59671975332805,skin+fat+muscle+bone
2289795918.367347,2289.795918367347,0.06,60.0,29.42623066898852,69.92644164353064,skin+fat+muscle+bone
2348979591.836735,2348.979591836735,0.06,60.0,29.906978597530326,69.26124108192485,skin+fat+muscle+bone
2408163265.3061223,2408.1632653061224,0.06,60.0,30.403173667805515,68.57262976220316,skin+fat+muscle+bone
2467346938.7755103,2467.3469387755104,0.06,60.0,31.02338059269536,67.71143066700706,skin+fat+muscle+bone
2526530612.244898,2526.530612244898,0.06,60.0,31.64009128858754,66.85291341001017,skin+fat+muscle+bone
2585714285.714286,2585.714285714286,0.06,60.0,32.25355166842207,65.99682850389563,skin+fat+muscle+bone
2644897959.1836734,2644.8979591836733,0.06,60.0,32.863992009481876,65.14294199070198,skin+fat+muscle+bone
2704081632.6530614,2704.081632653061,0.06,60.0,33.47162835676768,64.29103404630106,skin+fat+muscle+bone
2763265306.122449,2763.265306122449,0.06,60.0,34.07666377476751,63.44089773563625,skin+fat+muscle+bone
2822448979.591837,2822.448979591837,0.06,60.0,34.67928946690907,62.59233789953765,skin+fat+muscle+bone
2881632653.0612245,2881.6326530612246,0.06,60.0,35.27968577918183,61.74517015671901,skin+fat+muscle+bone
2940816326.530612,2940.816326530612,0.06,60.0,35.8780231020703,60.89922000689427,skin+fat+muscle+bone
3000000000.0,3000.0,0.06,60.0,36.474462682967655,60.054322022914214,skin+fat+muscle+bone
100000000.0,100.0,0.065,65.0,-6.1678462568430135,111.5312410753366,skin+fat+muscle+bone
159183673.46938777,159.18367346938777,0.065,65.0,-1.6324301640520176,106.4512982441236,skin+fat+muscle+bone
218367346.9387755,218.3673469387755,0.065,65.0,1.4429256503983732,103.02063920468656,skin+fat+muscle+bone
277551020.40816325,277.55102040816325,0.065,65.0,3.786440855578596,100.40462508660198,skin+fat+muscle+bone
336734693.877551,336.734693877551,0.065,65.0,5.6941444193710025,98.26312935892052,skin+fat+muscle+bone
395918367.3469388,395.9183673469388,0.065,65.0,7.314476008093122,96.42704337954603,skin+fat+muscle+bone
455102040.8163265,455.1020408163265,0.065,65.0,8.741560105122296,94.82674035375365,skin+fat+muscle+bone
514285714.28571427,514.2857142857142,0.065,65.0,10.030963059585648,93.43281712614676,skin+fat+muscle+bone
573469387.755102,573.469387755102,0.065,65.0,11.200249253645953,92.16816873514857,skin+fat+muscle+bone
632653061.2244898,632.6530612244898,0.065,65.0,12.273824074340283,91.00567822782536,skin+fat+muscle+bone
691836734.6938776,691.8367346938776,0.065,65.0,13.26938824001979,89.92590369731079,skin+fat+muscle+bone
751020408.1632653,751.0204081632653,0.065,65.0,14.200187478957625,88.91444233449133,skin+fat+muscle+bone
810204081.632653,810.204081632653,0.065,65.0,15.076392823745252,87.9603313376225,skin+fat+muscle+bone
869387755.1020408,869.3877551020407,0.065,65.0,15.905985187215535,87.05503429683563,skin+fat+muscle+bone
928571428.5714285,928.5714285714286,0.065,65.0,16.70651104609511,86.15131625266756,skin+fat+muscle+bone
987755102.0408163,987.7551020408163,0.065,65.0,17.509343697463038,85.14756818278927,skin+fat+muscle+bone
1046938775.5102041,1046.938775510204,0.065,65.0,18.281057196676816,84.17502972447477,skin+fat+muscle+bone
1106122448.9795918,1106.1224489795918,0.065,65.0,19.025149760898817,83.23012992773846,skin+fat+muscle+bone
1165306122.4489796,1165.3061224489795,0.065,65.0,19.744568768962797,82.3098643891941,skin+fat+muscle+bone
1224489795.9183674,1224.4897959183675,0.065,65.0,20.441820778280054,81.41168120057242,skin+fat+muscle+bone
1283673469.3877552,1283.6734693877552,0.065,65.0,21.119055367802787,80.53339424307688,skin+fat+muscle+bone
1342857142.857143,1342.857142857143,0.065,65.0,21.778129942927094,79.67311631562148,skin+fat+muscle+bone
1402040816.3265307,1402.0408163265306,0.065,65.0,22.42066046650617,78.82920688780824,skin+fat+muscle+bone
1461224489.7959185,1461.2244897959185,0.065,65.0,23.048061632461035,78.00023079826187,skin+fat+muscle+bone
1520408163.265306,1520.408163265306,0.065,65.0,23.661579014093547,77.18492525584982,skin+fat+muscle+bone
1579591836.7346938,1579.5918367346937,0.065,65.0,24.262315037710366,76.38217321710675,skin+fat+muscle+bone
1638775510.2040815,1638.7755102040815,0.065,65.0,24.851250152579475,75.59098171557787,skin+fat+muscle+bone
1697959183.6734693,1697.9591836734694,0.065,65.0,25.429260225655742,74.81046407680594,skin+fat+muscle+bone
1757142857.142857,1757.142857142857,0.065,65.0,25.997130941410386,74.03982521138457,skin+fat+muscle+bone
1816326530.6122448,1816.3265306122448,0.065,65.0,26.555569805137566,73.27834936784683,skin+fat+muscle+bone
1875510204.0816326,1875.5102040816325,0.065,65.0,27.105216213089086,72.52538986739575,skin+fat+muscle+bone
1934693877.5510204,1934.6938775510205,0.065,65.0,27.64664995150702,71.78036044749336,skin+fat+muscle+bone
1993877551.0204082,1993.8775510204082,0.065,65.0,28.18039840988293,71.04272792076455,skin+fat+muscle+bone
2053061224.489796,2053.061224489796,0.065,65.0,28.706942735078677,70.31200591633797,skin+fat+muscle+bone
2112244897.9591837,2112.2448979591836,0.065,65.0,29.226723107656746,69.58774951749055,skin+fat+muscle+bone
2171428571.4285717,2171.4285714285716,0.065,65.0,29.74014328653906,68.86955064577853,skin+fat+muscle+bone
2230612244.897959,2230.612244897959,0.065,65.0,30.247574540495453,68.15703407027253,skin+fat+muscle+bone
2289795918.367347,2289.795918367347,0.065,65.0,30.7493590631556,67.44985394294275,skin+fat+muscle+bone
2348979591.836735,2348.979591836735,0.065,65.0,31.24581295090036,66.74769077905255,skin+fat+muscle+bone
2408163265.3061223,2408.1632653061224,0.065,65.0,31.75921711678346,66.01970632214795,skin+fat+muscle+bone
2467346938.7755103,2467.3469387755104,0.065,65.0,32.40592633490884,65.1043144582766,skin+fat+muscle+bone
2526530612.244898,2526.530612244898,0.065,65.0,33.049263093514675,64.1914113362355,skin+fat+muscle+bone
2585714285.714286,2585.714285714286,0.065,65.0,33.68947463323802,63.28074597161032,skin+fat+muscle+bone
2644897959.1836734,2644.8979591836733,0.065,65.0,34.326792572817105,62.372082893402435,skin+fat+muscle+bone
2704081632.6530614,2704.081632653061,0.065,65.0,34.96143431327756,61.46520074819851,skin+fat+muscle+bone
2763265306.122449,2763.265306122449,0.065,65.0,35.59360429046969,60.55989105510547,skin+fat+muscle+bone
2822448979.591837,2822.448979591837,0.065,65.0,36.22349509525172,59.65595709226562,skin+fat+muscle+bone
2881632653.0612245,2881.6326530612246,0.065,65.0,36.85128847781122,58.753212898556214,skin+fat+muscle+bone
2940816326.530612,2940.816326530612,0.065,65.0,37.477156250271555,57.851482376409756,skin+fat+muscle+bone
3000000000.0,3000.0,0.065,65.0,38.10126109975684,56.950598483655014,skin+fat+muscle+bone
100000000.0,100.0,0.07,70.0,-5.442936335043985,110.39222426218203,skin+fat+muscle+bone
159183673.46938777,159.18367346938777,0.07,70.0,-0.8891397448701239,105.23212970958645,skin+fat+muscle+bone
218367346.9387755,218.3673469387755,0.07,70.0,2.199759159059605,101.74878793633845,skin+fat+muscle+bone
277551020.40816325,277.55102040816325,0.07,70.0,4.555199577774969,99.09178062560892,skin+fat+muscle+bone
336734693.877551,336.734693877551,0.07,70.0,6.47421564536614,96.91470066632685,skin+fat+muscle+bone
395918367.3469388,395.9183673469388,0.07,70.0,8.105640323460952,95.04555851271792,skin+fat+muscle+bone
455102040.8163265,455.1020408163265,0.07,70.0,9.545513971629406,93.41523699743061,skin+fat+muscle+bone
514285714.28571427,514.2857142857142,0.07,70.0,10.850624898401172,91.99577456421302,skin+fat+muscle+bone
573469387.755102,573.469387755102,0.07,70.0,12.035643824887025,90.70662364948194,skin+fat+muscle+bone
632653061.2244898,632.6530612244898,0.07,70.0,13.124995390262848,89.52033444764032,skin+fat+muscle+bone
691836734.6938776,691.8367346938776,0.07,70.0,14.136392866900014,88.41725111380742,skin+fat+muscle+bone
751020408.1632653,751.0204081632653,0.07,70.0,15.0830906417338,87.38282829303327,skin+fat+muscle+bone
810204081.632653,810.204081632653,0.07,70.0,15.975266027566558,86.40600520115855,skin+fat+muscle+bone
869387755.1020408,869.3877551020407,0.07,70.0,16.820904705960302,85.47817622237207,skin+fat+muscle+bone
928571428.5714285,928.5714285714286,0.07,70.0,17.637313209527775,84.54894417104398,skin+fat+muscle+bone
987755102.0408163,987.7551020408163,0.07,70.0,18.45525185456672,83.50926773423245,skin+fat+muscle+bone
1046938775.5102041,1046.938775510204,0.07,70.0,19.242090428879536,82.50079863061283,skin+fat+muscle+bone
1106122448.9795918,1106.1224489795918,0.07,70.0,20.00132868699688,81.51995565170691,skin+fat+muscle+bone
1165306122.4489796,1165.3061224489795,0.07,70.0,20.735915234148205,80.56372633590139,skin+fat+muscle+bone
1224489795.9183674,1224.4897959183675,0.07,70.0,21.44835762320617,79.62955235144389,skin+fat+muscle+bone
1283673469.3877552,1283.6734693877552,0.07,70.0,22.140806254359905,78.71524238962041,skin+fat+muscle+bone
1342857142.857143,1342.857142857143,0.07,70.0,22.815119220930505,77.81890500338952,skin+fat+muscle+bone
1402040816.3265307,1402.0408163265306,0.07,70.0,23.472913070384216,76.93889614796848,skin+fat+muscle+bone
1461224489.7959185,1461.2244897959185,0.07,70.0,24.11560300026856,76.07377772114668,skin+fat+muscle+bone
1520408163.265306,1520.408163265306,0.07,70.0,24.744435023364254,75.22228444538054,skin+fat+muscle+bone
1579591836.7346938,1579.5918367346937,0.07,70.0,25.360511954167116,74.38329715432585,skin+fat+muscle+bone
1638775510.2040815,1638.7755102040815,0.07,70.0,25.9648145887743,73.55582105205751,skin+fat+muscle+bone
1697959183.6734693,1697.9591836734694,0.07,70.0,26.558219107358305,72.73896787339858,skin+fat+muscle+bone
1757142857.142857,1757.142857142857,0.07,70.0,27.14151148010145,71.93194113396467,skin+fat+muscle+bone
1816326530.6122448,1816.3265306122448,0.07,70.0,27.71539947535559,71.13402384891057,skin+fat+muscle+bone
1875510204.0816326,1875.5102040816325,0.07,70.0,28.28052273366707,70.34456824033433,skin+fat+muscle+bone
1934693877.5510204,1934.6938775510205,0.07,70.0,28.837461269951902,69.56298705882709,skin+fat+muscle+bone
1993877551.0204082,1993.8775510204082,0.07,70.0,29.38674268931222,68.78874622447407,skin+fat+muscle+bone
2053061224.489796,2053.061224489796,0.07,70.0,29.92884834325202,68.02135855355488,skin+fat+muscle+bone
2112244897.9591837,2112.2448979591836,0.07,70.0,30.464218607734843,67.26037838413924,skin+fat+muscle+bone
2171428571.4285717,2171.4285714285716,0.07,70.0,30.99325742927543,66.50539695024337,skin+fat+muscle+bone
2230612244.897959,2230.612244897959,0.07,70.0,31.516336257623582,65.75603838276102,skin+fat+muscle+bone
2289795918.367347,2289.795918367347,0.07,70.0,32.03379746177869,65.01195623789886,skin+fat+muscle+bone
2348979591.836735,2348.979591836735,0.07,70.0,32.54595730872639,64.27283047172426,skin+fat+muscle+bone
2408163265.3061223,2408.1632653061224,0.07,70.0,33.07657057021741,63.50547287763674,skin+fat+muscle+bone
2467346938.7755103,2467.3469387755104,0.07,70.0,33.74978208157833,62.53588824509011,skin+fat+muscle+bone
2526530612.244898,2526.530612244898,0.07,70.0,34.41974490289781,61.568599258004824,skin+fat+muscle+bone
2585714285.714286,2585.714285714286,0.07,70.0,35.086707602509975,60.60335343486901,skin+fat+muscle+bone
2644897959.1836734,2644.8979591836733,0.07,70.0,35.750903140608344,59.63991379164686,skin+fat+muscle+bone
2704081632.6530614,2704.081632653061,0.07,70.0,36.41255027424343,58.67805744563996,skin+fat+muscle+bone
2763265306.122449,2763.265306122449,0.07,70.0,37.07185481062789,57.717574370118676,skin+fat+muscle+bone
2822448979.591837,2822.448979591837,0.07,70.0,37.72901072805038,56.75826628053759,skin+fat+muscle+bone
2881632653.0612245,2881.6326530612246,0.07,70.0,38.384201180896596,55.79994563593743,skin+fat+muscle+bone
2940816326.530612,2940.816326530612,0.07,70.0,39.03759940292881,54.84243474146923,skin+fat+muscle+bone
3000000000.0,3000.0,0.07,70.0,39.689369521002035,53.8855649399398,skin+fat+muscle+bone
100000000.0,100.0,0.07500000000000001,75.00000000000001,-4.752022110802842,109.28720314658536,skin+fat+muscle+bone
159183673.46938777,159.18367346938777,0.07500000000000001,75.00000000000001,-0.1798450232461155,104.04695687260718,skin+fat+muscle+bone
218367346.9387755,218.3673469387755,0.07500000000000001,75.00000000000001,2.922596970162949,100.51093236554821,skin+fat+muscle+bone
277551020.40816325,277.55102040816325,0.07500000000000001,75.00000000000001,5.289962602413455,97.81293186217374,skin+fat+muscle+bone
336734693.877551,336.734693877551,0.07500000000000001,75.00000000000001,7.220291173803388,95.60026767129108,skin+fat+muscle+bone
395918367.3469388,395.9183673469388,0.07500000000000001,75.00000000000001,8.862808941270895,93.69806934344767,skin+fat+muscle+bone
455102040.8163265,455.1020408163265,0.07500000000000001,75.00000000000001,10.315472140578628,92.03772933866547,skin+fat+muscle+bone
514285714.28571427,514.2857142857142,0.07500000000000001,75.00000000000001,11.636291039658808,90.59272769983717,skin+fat+muscle+bone
573469387.755102,573.469387755102,0.07500000000000001,75.00000000000001,12.837042698570208,89.27907426137321,skin+fat+muscle+bone
632653061.2244898,632.6530612244898,0.07500000000000001,75.00000000000001,13.942171008627527,88.06898636501319,skin+fat+muscle+bone
691836734.6938776,691.8367346938776,0.07500000000000001,75.00000000000001,14.969401796222353,86.94259422786193,skin+fat+muscle+bone
751020408.1632653,751.0204081632653,0.07500000000000001,75.00000000000001,15.931998106952088,85.88520994913313,skin+fat+muscle+bone
810204081.632653,810.204081632653,0.07500000000000001,75.00000000000001,16.840143533829977,84.88567476225248,skin+fat+muscle+bone
869387755.1020408,869.3877551020407,0.07500000000000001,75.00000000000001,17.701828527147182,83.93531384546641,skin+fat+muscle+bone
928571428.5714285,928.5714285714286,0.07500000000000001,75.00000000000001,18.534119675402557,82.98056778697831,skin+fat+muscle+bone
987755102.0408163,987.7551020408163,0.07500000000000001,75.00000000000001,19.367164314112514,81.90496298323352,skin+fat+muscle+bone
1046938775.5102041,1046.938775510204,0.07500000000000001,75.00000000000001,20.169127963524367,80.86056323430878,skin+fat+muscle+bone
1106122448.9795918,1106.1224489795918,0.07500000000000001,75.00000000000001,20.94351191553706,79.84377707323327,skin+fat+muscle+bone
1165306122.4489796,1165.3061224489795,0.07500000000000001,75.00000000000001,21.693266001775726,78.85158398016657,skin+fat+muscle+bone
1224489795.9183674,1224.4897959183675,0.07500000000000001,75.00000000000001,22.420898770574397,77.88141919987324,skin+fat+muscle+bone
1283673469.3877552,1283.6734693877552,0.07500000000000001,75.00000000000001,23.12856144335914,76.93108623372184,skin+fat+muscle+bone
1342857142.857143,1342.857142857143,0.07500000000000001,75.00000000000001,23.81811280137603,75.99868938871543,skin+fat+muscle+bone
1402040816.3265307,1402.0408163265306,0.07500000000000001,75.00000000000001,24.491169976704374,75.08258110568659,skin+fat+muscle+bone
1461224489.7959185,1461.2244897959185,0.07500000000000001,75.00000000000001,25.1491486705182,74.1813203415894,skin+fat+muscle+bone
1520408163.265306,1520.408163265306,0.07500000000000001,75.00000000000001,25.79329533507707,73.29363933246916,skin+fat+muscle+bone
1579591836.7346938,1579.5918367346937,0.07500000000000001,75.00000000000001,26.42471317306598,72.41841678910285,skin+fat+muscle+bone
1638775510.2040815,1638.7755102040815,0.07500000000000001,75.00000000000001,27.044383327411232,71.55465608609504,skin+fat+muscle+bone
1697959183.6734693,1697.9591836734694,0.07500000000000001,75.00000000000001,27.65318229150298,70.70146736754909,skin+fat+muscle+bone
1757142857.142857,1757.142857142857,0.07500000000000001,75.00000000000001,28.251896321234625,69.85805275410266,skin+fat+muscle+bone
1816326530.6122448,1816.3265306122448,0.07500000000000001,75.00000000000001,28.841233448015732,69.02369402753223,skin+fat+muscle+bone
1875510204.0816326,1875.5102040816325,0.07500000000000001,75.00000000000001,29.421833556687154,68.19774231083082,skin+fat+muscle+bone
1934693877.5510204,1934.6938775510205,0.07500000000000001,75.00000000000001,29.99427689083889,67.3796093677187,skin+fat+muscle+bone
1993877551.0204082,1993.8775510204082,0.07500000000000001,75.00000000000001,30.55909127118362,66.56876022574149,skin+fat+muscle+bone
2053061224.489796,2053.061224489796,0.07500000000000001,75.00000000000001,31.116758253867477,65.76470688832967,skin+fat+muscle+bone
2112244897.9591837,2112.2448979591836,0.07500000000000001,75.00000000000001,31.667718410255052,64.96700294834582,skin+fat+muscle+bone
2171428571.4285717,2171.4285714285716,0.07500000000000001,75.00000000000001,32.21237587445392,64.17523895226608,skin+fat+muscle+bone
2230612244.897959,2230.612244897959,0.07500000000000001,75.00000000000001,32.75110227719382,63.38903839280741,skin+fat+muscle+bone
2289795918.367347,2289.795918367347,0.07500000000000001,75.00000000000001,33.284240162843886,62.60805423041285,skin+fat+muscle+bone
2348979591.836735,2348.979591836735,0.07500000000000001,75.00000000000001,33.81210596899454,61.83196586195385,skin+fat+muscle+bone
2408163265.3061223,2408.1632653061224,0.07500000000000001,75.00000000000001,34.359928326093474,61.02523513068341,skin+fat+muscle+bone
2467346938.7755103,2467.3469387755104,0.07500000000000001,75.00000000000001,35.05964213068993,60.00145772946153,skin+fat+muscle+bone
2526530612.244898,2526.530612244898,0.07500000000000001,75.00000000000001,35.75623101472306,58.97978287733204,skin+fat+muscle+bone
2585714285.714286,2585.714285714286,0.07500000000000001,75.00000000000001,36.449944874224045,57.95995659568558,skin+fat+muscle+bone
